category,orientation,task,stimulusFile,duration,trialType,targetCate,probeOrder,firstPostCategory,correctProbeLocation,orientationProbeLeftFile,orientationProbeRightFile,subjectID,stimIndex,probeLeftIndex,probeRightIndex
Face,Left,nonTarget,nonTargetFace9Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,27,,
Face,Center,nonTarget,nonTargetFace8Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,8,,
Object,Right,nonTarget,nonTargetObject2Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,92,,
Face,Left,Target,TargetFace2Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,112,,
Object,Right,nonTarget,nonTargetObject17Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,107,,
Object,Center,nonTarget,nonTargetObject7Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,61,,
Object,Center,nonTarget,nonTargetObject14Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,68,,
Object,Center,nonTarget,nonTargetObject10Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,64,,
Object,Left,nonTarget,nonTargetObject11Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,83,,
Object,Center,nonTarget,nonTargetObject4Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,58,,
Object,Left,nonTarget,nonTargetObject15Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,87,,
Face,Right,nonTarget,nonTargetFace2Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,38,,
Object,Center,nonTarget,nonTargetObject5Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,59,,
Face,Right,nonTarget,nonTargetFace5Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,41,,
Object,Right,nonTarget,nonTargetObject16Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,106,,
Face,Right,Target,TargetFace1Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,113,,
Object,Right,nonTarget,nonTargetObject12Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,102,,
Object,Left,nonTarget,nonTargetObject9Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,81,,
Face,Left,nonTarget,nonTargetFace15Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,33,,
Face,Center,Target,TargetFace1Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,109,,
Face,Center,nonTarget,nonTargetFace17Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,17,,
Object,Right,nonTarget,nonTargetObject18Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,108,,
Object,Left,nonTarget,nonTargetObject13Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,85,,
Face,Right,nonTarget,nonTargetFace14Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,50,,
Face,Center,nonTarget,nonTargetFace1Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,1,,
Face,Left,nonTarget,nonTargetFace11Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,29,,
Object,Left,nonTarget,nonTargetObject3Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,75,,
Face,Right,nonTarget,nonTargetFace18Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,54,,
Face,Right,Target,TargetFace2Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,114,,
Face,Left,Target,TargetFace1Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,111,,
Face,Left,nonTarget,nonTargetFace12Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,30,,
Object,Right,nonTarget,nonTargetObject6Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,96,,
Face,Center,nonTarget,nonTargetFace3Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,3,,
Object,Left,nonTarget,nonTargetObject8Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,80,,
Face,Center,nonTarget,nonTargetFace16Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,16,,
Object,Center,nonTarget,nonTargetObject1Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,55,,
Face,Center,Target,TargetFace2Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,110,,
Face,Right,nonTarget,nonTargetFace10Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,46,,
Face,Left,nonTarget,nonTargetFace13Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,31,,
Face,Right,nonTarget,nonTargetFace4Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,5,40,,
Face,Center,nonTarget,nonTargetFace7Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,7,,
Face,Left,nonTarget,nonTargetFace6Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,5,24,,
Face,Center,nonTarget,nonTargetFace12Center.png,short,surprise,Face,OrientationFirst,Face,right,nonTargetFace12Left.png,nonTargetFace12Center.png,5,48,30.0,48.0
Face,Right,nonTarget,nonTargetFace15Right.png,long,postsurprise,Face,OrientationFirst,Face,right,nonTargetFace15Center.png,nonTargetFace15Right.png,5,51,15.0,51.0
Object,Left,nonTarget,nonTargetObject10Left.png,short,postsurprise,Face,OrientationFirst,Face,right,nonTargetObject10Left.png,nonTargetObject10Center.png,5,82,82.0,64.0
Face,Center,nonTarget,nonTargetFace3Center.png,short,postsurprise,Face,OrientationFirst,Face,right,nonTargetFace3Right.png,nonTargetFace3Center.png,5,3,39.0,3.0
Object,Right,nonTarget,nonTargetObject13Right.png,long,postsurprise,Face,OrientationFirst,Face,right,nonTargetObject13Right.png,nonTargetObject13Center.png,5,103,103.0,67.0
Object,Left,nonTarget,nonTargetObject10Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,82,,
Object,Left,nonTarget,nonTargetObject2Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,74,,
Face,Left,nonTarget,nonTargetFace4Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,22,,
Face,Left,nonTarget,nonTargetFace2Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,20,,
Face,Center,nonTarget,nonTargetFace12Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,12,,
Face,Center,nonTarget,nonTargetFace16Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,16,,
Face,Right,nonTarget,nonTargetFace3Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,39,,
Face,Center,nonTarget,nonTargetFace1Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,1,,
Face,Right,Target,TargetFace1Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,113,,
Object,Center,nonTarget,nonTargetObject1Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,55,,
Object,Center,nonTarget,nonTargetObject11Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,65,,
Object,Right,nonTarget,nonTargetObject8Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,98,,
Object,Left,nonTarget,nonTargetObject13Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,85,,
Face,Right,Target,TargetFace2Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,114,,
Object,Center,nonTarget,nonTargetObject18Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,72,,
Face,Center,nonTarget,nonTargetFace7Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,7,,
Face,Left,nonTarget,nonTargetFace13Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,31,,
Face,Right,nonTarget,nonTargetFace9Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,45,,
Object,Center,nonTarget,nonTargetObject12Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,66,,
Face,Right,nonTarget,nonTargetFace17Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,53,,
Face,Right,nonTarget,nonTargetFace10Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,46,,
Object,Left,nonTarget,nonTargetObject3Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,75,,
Object,Left,nonTarget,nonTargetObject17Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,89,,
Object,Center,nonTarget,nonTargetObject6Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,60,,
Object,Center,nonTarget,nonTargetObject4Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,58,,
Face,Center,nonTarget,nonTargetFace8Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,8,,
Face,Right,nonTarget,nonTargetFace5Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,41,,
Face,Left,nonTarget,nonTargetFace11Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,29,,
Face,Left,Target,TargetFace1Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,111,,
Face,Center,nonTarget,nonTargetFace6Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,6,,
Object,Right,nonTarget,nonTargetObject9Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,99,,
Object,Left,nonTarget,nonTargetObject7Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,79,,
Face,Right,nonTarget,nonTargetFace14Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,50,,
Face,Left,Target,TargetFace2Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,112,,
Face,Left,nonTarget,nonTargetFace18Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,36,,
Object,Right,nonTarget,nonTargetObject15Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,105,,
Face,Center,Target,TargetFace1Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,109,,
Object,Right,nonTarget,nonTargetObject5Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,95,,
Object,Right,nonTarget,nonTargetObject16Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,6,106,,
Face,Center,Target,TargetFace2Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,110,,
Object,Right,nonTarget,nonTargetObject14Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,104,,
Face,Left,nonTarget,nonTargetFace15Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,6,33,,
Face,Center,nonTarget,nonTargetFace6Center.png,short,surprise,Face,OrientationFirst,Face,right,nonTargetFace6Left.png,nonTargetFace6Center.png,6,42,24.0,42.0
Face,Right,nonTarget,nonTargetFace9Right.png,short,postsurprise,Face,OrientationFirst,Face,right,nonTargetFace9Center.png,nonTargetFace9Right.png,6,45,9.0,45.0
Object,Left,nonTarget,nonTargetObject13Left.png,short,postsurprise,Face,OrientationFirst,Face,right,nonTargetObject13Left.png,nonTargetObject13Right.png,6,85,85.0,103.0
Face,Right,nonTarget,nonTargetFace7Right.png,long,postsurprise,Face,OrientationFirst,Face,right,nonTargetFace7Left.png,nonTargetFace7Right.png,6,43,25.0,43.0
Object,Left,nonTarget,nonTargetObject4Left.png,long,postsurprise,Face,OrientationFirst,Face,right,nonTargetObject4Center.png,nonTargetObject4Left.png,6,76,58.0,76.0
Face,Right,Target,TargetFace1Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,113,,
Object,Right,nonTarget,nonTargetObject11Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,101,,
Face,Left,nonTarget,nonTargetFace16Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,34,,
Object,Center,nonTarget,nonTargetObject4Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,58,,
Face,Right,nonTarget,nonTargetFace10Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,46,,
Face,Left,Target,TargetFace2Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,112,,
Object,Center,nonTarget,nonTargetObject3Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,57,,
Object,Right,nonTarget,nonTargetObject14Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,104,,
Face,Right,nonTarget,nonTargetFace14Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,50,,
Face,Center,nonTarget,nonTargetFace18Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,18,,
Object,Center,nonTarget,nonTargetObject8Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,62,,
Object,Center,nonTarget,nonTargetObject13Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,67,,
Object,Left,nonTarget,nonTargetObject5Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,77,,
Face,Center,nonTarget,nonTargetFace13Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,13,,
Face,Left,nonTarget,nonTargetFace11Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,29,,
Face,Right,nonTarget,nonTargetFace2Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,38,,
Object,Left,nonTarget,nonTargetObject18Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,90,,
Object,Right,nonTarget,nonTargetObject9Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,99,,
Face,Left,nonTarget,nonTargetFace1Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,19,,
Face,Right,Target,TargetFace2Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,114,,
Object,Right,nonTarget,nonTargetObject12Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,102,,
Object,Center,nonTarget,nonTargetObject1Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,55,,
Face,Left,nonTarget,nonTargetFace3Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,21,,
Face,Center,nonTarget,nonTargetFace7Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,7,,
Face,Right,nonTarget,nonTargetFace6Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,42,,
Face,Center,Target,TargetFace2Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,110,,
Object,Left,nonTarget,nonTargetObject6Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,78,,
Object,Left,nonTarget,nonTargetObject10Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,82,,
Object,Right,nonTarget,nonTargetObject2Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,92,,
Face,Left,nonTarget,nonTargetFace5Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,23,,
Face,Right,nonTarget,nonTargetFace12Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,48,,
Object,Left,nonTarget,nonTargetObject17Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,89,,
Object,Center,nonTarget,nonTargetObject16Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,70,,
Face,Center,Target,TargetFace1Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,109,,
Face,Left,nonTarget,nonTargetFace15Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,33,,
Face,Left,Target,TargetFace1Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,111,,
Object,Right,nonTarget,nonTargetObject15Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,105,,
Face,Center,nonTarget,nonTargetFace8Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,8,,
Face,Center,nonTarget,nonTargetFace17Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,17,,
Face,Right,nonTarget,nonTargetFace4Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,7,40,,
Face,Center,nonTarget,nonTargetFace9Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,9,,
Object,Left,nonTarget,nonTargetObject7Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,7,79,,
Face,Left,nonTarget,nonTargetFace8Left.png,short,surprise,Face,OrientationFirst,Face,right,nonTargetFace8Right.png,nonTargetFace8Left.png,7,44,26.0,44.0
Face,Right,nonTarget,nonTargetFace2Right.png,short,postsurprise,Face,OrientationFirst,Face,right,nonTargetFace2Center.png,nonTargetFace2Right.png,7,38,2.0,38.0
Object,Center,nonTarget,nonTargetObject7Center.png,long,postsurprise,Face,OrientationFirst,Face,right,nonTargetObject7Center.png,nonTargetObject7Right.png,7,61,61.0,97.0
Face,Right,nonTarget,nonTargetFace11Right.png,short,postsurprise,Face,OrientationFirst,Face,right,nonTargetFace11Right.png,nonTargetFace11Center.png,7,47,47.0,11.0
Object,Left,nonTarget,nonTargetObject1Left.png,short,postsurprise,Face,OrientationFirst,Face,right,nonTargetObject1Right.png,nonTargetObject1Left.png,7,73,91.0,73.0
Face,Left,nonTarget,nonTargetFace11Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,29,,
Object,Left,nonTarget,nonTargetObject9Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,81,,
Object,Right,nonTarget,nonTargetObject1Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,91,,
Face,Left,nonTarget,nonTargetFace12Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,30,,
Face,Left,nonTarget,nonTargetFace14Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,32,,
Object,Left,nonTarget,nonTargetObject15Left.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,87,,
Object,Center,nonTarget,nonTargetObject3Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,57,,
Face,Right,nonTarget,nonTargetFace5Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,41,,
Object,Right,nonTarget,nonTargetObject14Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,104,,
Face,Center,nonTarget,nonTargetFace15Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,15,,
Face,Center,nonTarget,nonTargetFace2Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,2,,
Face,Center,nonTarget,nonTargetFace13Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,13,,
Face,Center,nonTarget,nonTargetFace3Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,3,,
Face,Center,nonTarget,nonTargetFace4Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,4,,
Object,Left,nonTarget,nonTargetObject8Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,80,,
Object,Left,nonTarget,nonTargetObject6Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,78,,
Face,Right,nonTarget,nonTargetFace17Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,53,,
Face,Center,Target,TargetFace2Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,110,,
Object,Left,nonTarget,nonTargetObject7Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,79,,
Object,Right,nonTarget,nonTargetObject2Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,92,,
Object,Right,nonTarget,nonTargetObject17Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,107,,
Face,Right,nonTarget,nonTargetFace9Right.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,45,,
Face,Left,nonTarget,nonTargetFace7Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,25,,
Object,Center,nonTarget,nonTargetObject13Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,67,,
Face,Left,nonTarget,nonTargetFace6Left.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,24,,
Object,Right,nonTarget,nonTargetObject16Right.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,106,,
Object,Center,nonTarget,nonTargetObject18Center.png,short,presurprise,Face,OrientationFirst,Face,right,,,8,72,,
Face,Center,nonTarget,nonTargetFace1Center.png,long,presurprise,Face,OrientationFirst,Face,right,,,8,1,,
