targetCate,category,duration,orientation,task,stimulusFile,subjectID,stimIndex
Face,Object,long,Center,nonTarget,nonTargetObject3Center-Practice.png,26,57
Face,Face,short,Right,nonTarget,nonTargetFace17Right-Practice.png,26,53
Face,Face,long,Center,Target,targetFace2Center-Practice.png,26,110
Face,Face,short,Left,nonTarget,nonTargetFace4Left-Practice.png,27,22
Face,Face,long,Center,nonTarget,nonTargetFace13Center-Practice.png,27,13
Face,Object,long,Center,nonTarget,nonTargetObject18Center-Practice.png,27,72
Face,Face,long,Left,nonTarget,nonTargetFace2Left-Practice.png,27,20
Face,Object,long,Left,nonTarget,nonTargetObject18Left-Practice.png,27,90
Face,Face,short,Right,nonTarget,nonTargetFace12Right-Practice.png,27,48
Face,Face,short,Left,nonTarget,nonTargetFace17Left-Practice.png,27,35
Face,Face,short,Center,nonTarget,nonTargetFace12Center-Practice.png,27,12
Face,Object,long,Center,nonTarget,nonTargetObject4Center-Practice.png,27,58
Face,Face,long,Left,Target,targetFace2Left-Practice.png,27,112
Face,Object,short,Left,nonTarget,nonTargetObject8Left-Practice.png,27,80
Face,Face,long,Center,Target,targetFace1Center-Practice.png,27,109
Face,Object,long,Right,nonTarget,nonTargetObject7Right-Practice.png,27,97
Face,Object,long,Left,nonTarget,nonTargetObject9Left-Practice.png,27,81
Face,Object,short,Left,nonTarget,nonTargetObject12Left-Practice.png,28,84
Face,Face,short,Center,nonTarget,nonTargetFace1Center-Practice.png,28,1
Face,Object,long,Left,nonTarget,nonTargetObject16Left-Practice.png,28,88
Face,Object,long,Right,nonTarget,nonTargetObject14Right-Practice.png,28,104
Face,Face,long,Left,nonTarget,nonTargetFace2Left-Practice.png,28,20
Face,Face,short,Right,nonTarget,nonTargetFace5Right-Practice.png,28,41
Face,Object,long,Left,nonTarget,nonTargetObject1Left-Practice.png,28,73
Face,Face,long,Center,Target,targetFace1Center-Practice.png,28,109
Face,Face,long,Left,Target,targetFace2Left-Practice.png,28,112
Face,Face,long,Left,nonTarget,nonTargetFace10Left-Practice.png,28,28
Face,Face,short,Right,nonTarget,nonTargetFace14Right-Practice.png,28,50
Face,Object,long,Right,nonTarget,nonTargetObject4Right-Practice.png,28,94
Face,Object,long,Right,nonTarget,nonTargetObject15Right-Practice.png,28,105
Face,Face,short,Center,nonTarget,nonTargetFace13Center-Practice.png,28,13
Face,Face,long,Left,Target,targetFace1Left-Practice.png,29,111
Face,Face,long,Right,nonTarget,nonTargetFace14Right-Practice.png,29,50
Face,Face,short,Center,nonTarget,nonTargetFace10Center-Practice.png,29,10
Face,Face,short,Left,Target,targetFace2Left-Practice.png,29,112
Face,Face,long,Left,nonTarget,nonTargetFace3Left-Practice.png,29,21
Face,Object,short,Right,nonTarget,nonTargetObject10Right-Practice.png,29,100
Face,Object,short,Right,nonTarget,nonTargetObject5Right-Practice.png,29,95
Face,Object,short,Left,nonTarget,nonTargetObject3Left-Practice.png,29,75
Face,Face,short,Right,nonTarget,nonTargetFace3Right-Practice.png,29,39
Face,Face,long,Center,nonTarget,nonTargetFace3Center-Practice.png,29,3
Face,Object,long,Center,nonTarget,nonTargetObject14Center-Practice.png,29,68
Face,Face,long,Right,nonTarget,nonTargetFace12Right-Practice.png,29,48
Face,Object,short,Center,nonTarget,nonTargetObject8Center-Practice.png,29,62
Face,Object,long,Left,nonTarget,nonTargetObject4Left-Practice.png,29,76
Face,Object,short,Center,nonTarget,nonTargetObject3Center-Practice.png,30,57
Face,Face,short,Center,Target,targetFace2Center-Practice.png,30,110
Face,Face,long,Left,nonTarget,nonTargetFace13Left-Practice.png,30,31
Face,Object,short,Left,nonTarget,nonTargetObject6Left-Practice.png,30,78
Face,Face,long,Right,nonTarget,nonTargetFace13Right-Practice.png,30,49
Face,Face,short,Right,nonTarget,nonTargetFace10Right-Practice.png,30,46
Face,Object,long,Left,nonTarget,nonTargetObject9Left-Practice.png,30,81
Face,Object,long,Left,nonTarget,nonTargetObject1Left-Practice.png,30,73
Face,Face,long,Right,nonTarget,nonTargetFace2Right-Practice.png,30,38
Face,Object,long,Right,nonTarget,nonTargetObject9Right-Practice.png,30,99
Face,Object,short,Left,nonTarget,nonTargetObject5Left-Practice.png,30,77
Face,Face,short,Right,Target,targetFace1Right-Practice.png,30,113
Face,Face,short,Left,nonTarget,nonTargetFace14Left-Practice.png,30,32
Face,Face,short,Left,nonTarget,nonTargetFace2Left-Practice.png,30,20
Face,Object,short,Center,nonTarget,nonTargetObject6Center-Practice.png,31,60
Face,Face,short,Center,Target,targetFace1Center-Practice.png,31,109
Face,Object,long,Center,nonTarget,nonTargetObject11Center-Practice.png,31,65
Face,Face,short,Center,Target,targetFace2Center-Practice.png,31,110
Face,Face,long,Right,nonTarget,nonTargetFace1Right-Practice.png,31,37
Face,Object,long,Center,nonTarget,nonTargetObject4Center-Practice.png,31,58
Face,Face,short,Right,nonTarget,nonTargetFace18Right-Practice.png,31,54
Face,Object,long,Right,nonTarget,nonTargetObject1Right-Practice.png,31,91
Face,Face,long,Left,nonTarget,nonTargetFace14Left-Practice.png,31,32
Face,Face,short,Center,nonTarget,nonTargetFace6Center-Practice.png,31,6
Face,Object,long,Center,nonTarget,nonTargetObject18Center-Practice.png,31,72
Face,Face,short,Right,nonTarget,nonTargetFace5Right-Practice.png,31,41
Face,Object,short,Center,nonTarget,nonTargetObject9Center-Practice.png,31,63
Face,Face,long,Left,nonTarget,nonTargetFace1Left-Practice.png,31,19
Face,Object,long,Center,nonTarget,nonTargetObject5Center-Practice.png,32,59
Face,Face,long,Right,Target,targetFace2Right-Practice.png,32,114
Face,Object,long,Left,nonTarget,nonTargetObject11Left-Practice.png,32,83
Face,Face,short,Left,nonTarget,nonTargetFace13Left-Practice.png,32,31
Face,Object,short,Center,nonTarget,nonTargetObject9Center-Practice.png,32,63
Face,Object,short,Left,nonTarget,nonTargetObject10Left-Practice.png,32,82
Face,Object,long,Center,nonTarget,nonTargetObject1Center-Practice.png,32,55
Face,Face,long,Right,nonTarget,nonTargetFace17Right-Practice.png,32,53
Face,Face,long,Right,nonTarget,nonTargetFace5Right-Practice.png,32,41
Face,Face,short,Left,nonTarget,nonTargetFace10Left-Practice.png,32,28
Face,Face,long,Right,nonTarget,nonTargetFace2Right-Practice.png,32,38
Face,Face,long,Right,Target,targetFace1Right-Practice.png,32,113
Face,Face,short,Left,nonTarget,nonTargetFace12Left-Practice.png,32,30
Face,Object,short,Left,nonTarget,nonTargetObject12Left-Practice.png,32,84
Face,Object,short,Right,nonTarget,nonTargetObject5Right-Practice.png,33,95
Face,Object,long,Center,nonTarget,nonTargetObject8Center-Practice.png,33,62
Face,Object,long,Right,nonTarget,nonTargetObject10Right-Practice.png,33,100
Face,Face,long,Center,nonTarget,nonTargetFace3Center-Practice.png,33,3
Face,Face,short,Left,Target,targetFace1Left-Practice.png,33,111
Face,Object,short,Left,nonTarget,nonTargetObject17Left-Practice.png,33,89
Face,Object,short,Right,nonTarget,nonTargetObject13Right-Practice.png,33,103
Face,Object,long,Center,nonTarget,nonTargetObject7Center-Practice.png,33,61
Face,Face,short,Left,nonTarget,nonTargetFace11Left-Practice.png,33,29
Face,Face,short,Left,nonTarget,nonTargetFace5Left-Practice.png,33,23
Face,Face,long,Right,nonTarget,nonTargetFace13Right-Practice.png,33,49
Face,Face,short,Center,nonTarget,nonTargetFace10Center-Practice.png,33,10
Face,Face,short,Center,Target,targetFace2Center-Practice.png,33,110
Face,Face,long,Left,nonTarget,nonTargetFace12Left-Practice.png,33,30
Face,Face,short,Center,nonTarget,nonTargetFace16Center-Practice.png,34,16
Face,Face,short,Center,nonTarget,nonTargetFace11Center-Practice.png,34,11
Face,Object,short,Right,nonTarget,nonTargetObject10Right-Practice.png,34,100
Face,Object,short,Right,nonTarget,nonTargetObject1Right-Practice.png,34,91
Face,Face,short,Center,Target,targetFace2Center-Practice.png,34,110
Face,Object,long,Center,nonTarget,nonTargetObject9Center-Practice.png,34,63
Face,Face,long,Left,nonTarget,nonTargetFace8Left-Practice.png,34,26
Face,Face,short,Center,nonTarget,nonTargetFace4Center-Practice.png,34,4
Face,Object,short,Right,nonTarget,nonTargetObject9Right-Practice.png,34,99
Face,Object,short,Left,nonTarget,nonTargetObject17Left-Practice.png,34,89
Face,Object,long,Center,nonTarget,nonTargetObject3Center-Practice.png,34,57
Face,Face,short,Center,nonTarget,nonTargetFace12Center-Practice.png,34,12
Face,Face,short,Right,Target,targetFace1Right-Practice.png,34,113
Face,Face,short,Left,nonTarget,nonTargetFace18Left-Practice.png,34,36
Face,Face,short,Left,nonTarget,nonTargetFace8Left-Practice.png,35,26
Face,Object,long,Center,nonTarget,nonTargetObject3Center-Practice.png,35,57
Face,Object,short,Center,nonTarget,nonTargetObject15Center-Practice.png,35,69
Face,Object,short,Center,nonTarget,nonTargetObject1Center-Practice.png,35,55
Face,Face,long,Right,nonTarget,nonTargetFace8Right-Practice.png,35,44
Face,Object,short,Left,nonTarget,nonTargetObject11Left-Practice.png,35,83
Face,Object,long,Right,nonTarget,nonTargetObject11Right-Practice.png,35,101
Face,Face,short,Right,Target,targetFace1Right-Practice.png,35,113
Face,Face,long,Right,Target,targetFace2Right-Practice.png,35,114
Face,Object,short,Right,nonTarget,nonTargetObject15Right-Practice.png,35,105
Face,Face,long,Left,nonTarget,nonTargetFace3Left-Practice.png,35,21
Face,Face,short,Center,nonTarget,nonTargetFace18Center-Practice.png,35,18
Face,Face,long,Left,nonTarget,nonTargetFace2Left-Practice.png,35,20
Face,Face,short,Right,nonTarget,nonTargetFace2Right-Practice.png,35,38
Face,Face,short,Left,Target,targetFace1Left-Practice.png,36,111
Face,Object,short,Left,nonTarget,nonTargetObject14Left-Practice.png,36,86
Face,Face,short,Right,Target,targetFace2Right-Practice.png,36,114
Face,Object,short,Right,nonTarget,nonTargetObject2Right-Practice.png,36,92
Face,Object,long,Center,nonTarget,nonTargetObject10Center-Practice.png,36,64
Face,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,36,37
Face,Face,short,Center,nonTarget,nonTargetFace13Center-Practice.png,36,13
Face,Face,short,Center,nonTarget,nonTargetFace4Center-Practice.png,36,4
Face,Face,long,Center,nonTarget,nonTargetFace9Center-Practice.png,36,9
Face,Face,long,Left,nonTarget,nonTargetFace4Left-Practice.png,36,22
Face,Face,short,Left,nonTarget,nonTargetFace7Left-Practice.png,36,25
Face,Object,long,Left,nonTarget,nonTargetObject4Left-Practice.png,36,76
Face,Object,short,Center,nonTarget,nonTargetObject12Center-Practice.png,36,66
Face,Object,long,Left,nonTarget,nonTargetObject3Left-Practice.png,36,75
Face,Face,short,Left,nonTarget,nonTargetFace18Left-Practice.png,37,36
Face,Object,short,Right,nonTarget,nonTargetObject16Right-Practice.png,37,106
Face,Face,short,Right,nonTarget,nonTargetFace3Right-Practice.png,37,39
Face,Object,short,Left,nonTarget,nonTargetObject11Left-Practice.png,37,83
Face,Face,short,Center,nonTarget,nonTargetFace17Center-Practice.png,37,17
Face,Face,long,Center,Target,targetFace2Center-Practice.png,37,110
Face,Face,long,Right,Target,targetFace1Right-Practice.png,37,113
Face,Object,short,Center,nonTarget,nonTargetObject10Center-Practice.png,37,64
Face,Object,long,Left,nonTarget,nonTargetObject2Left-Practice.png,37,74
Face,Object,short,Center,nonTarget,nonTargetObject2Center-Practice.png,37,56
Face,Object,long,Right,nonTarget,nonTargetObject11Right-Practice.png,37,101
Face,Face,long,Center,nonTarget,nonTargetFace14Center-Practice.png,37,14
Face,Face,short,Center,nonTarget,nonTargetFace9Center-Practice.png,37,9
Face,Face,short,Right,nonTarget,nonTargetFace16Right-Practice.png,37,52
Face,Object,long,Right,nonTarget,nonTargetObject4Right-Practice.png,38,94
Face,Face,long,Right,nonTarget,nonTargetFace16Right-Practice.png,38,52
Face,Face,long,Left,nonTarget,nonTargetFace12Left-Practice.png,38,30
Face,Face,short,Center,nonTarget,nonTargetFace8Center-Practice.png,38,8
Face,Object,short,Right,nonTarget,nonTargetObject12Right-Practice.png,38,102
Face,Face,long,Left,nonTarget,nonTargetFace13Left-Practice.png,38,31
Face,Object,long,Right,nonTarget,nonTargetObject13Right-Practice.png,38,103
Face,Face,long,Right,nonTarget,nonTargetFace11Right-Practice.png,38,47
Face,Object,long,Left,nonTarget,nonTargetObject16Left-Practice.png,38,88
Face,Face,short,Right,Target,targetFace2Right-Practice.png,38,114
Face,Object,long,Left,nonTarget,nonTargetObject10Left-Practice.png,38,82
Face,Object,short,Left,nonTarget,nonTargetObject5Left-Practice.png,38,77
Face,Face,long,Left,Target,targetFace1Left-Practice.png,38,111
Face,Face,short,Left,nonTarget,nonTargetFace1Left-Practice.png,38,19
Face,Face,long,Right,nonTarget,nonTargetFace11Right-Practice.png,39,47
Face,Face,long,Right,nonTarget,nonTargetFace18Right-Practice.png,39,54
Face,Face,short,Right,nonTarget,nonTargetFace12Right-Practice.png,39,48
Face,Face,long,Right,Target,targetFace2Right-Practice.png,39,114
Face,Object,short,Left,nonTarget,nonTargetObject7Left-Practice.png,39,79
Face,Face,short,Center,nonTarget,nonTargetFace14Center-Practice.png,39,14
Face,Face,long,Right,Target,targetFace1Right-Practice.png,39,113
Face,Face,long,Right,nonTarget,nonTargetFace8Right-Practice.png,39,44
Face,Object,long,Center,nonTarget,nonTargetObject8Center-Practice.png,39,62
Face,Object,long,Left,nonTarget,nonTargetObject1Left-Practice.png,39,73
Face,Face,short,Center,nonTarget,nonTargetFace2Center-Practice.png,39,2
Face,Object,long,Right,nonTarget,nonTargetObject8Right-Practice.png,39,98
Face,Object,long,Left,nonTarget,nonTargetObject9Left-Practice.png,39,81
Face,Object,long,Center,nonTarget,nonTargetObject13Center-Practice.png,39,67
Face,Object,short,Left,nonTarget,nonTargetObject14Left-Practice.png,40,86
Face,Object,long,Right,nonTarget,nonTargetObject3Right-Practice.png,40,93
Face,Face,short,Right,nonTarget,nonTargetFace2Right-Practice.png,40,38
Face,Object,short,Left,nonTarget,nonTargetObject17Left-Practice.png,40,89
Face,Object,short,Left,nonTarget,nonTargetObject6Left-Practice.png,40,78
Face,Face,long,Left,Target,targetFace1Left-Practice.png,40,111
Face,Object,long,Center,nonTarget,nonTargetObject11Center-Practice.png,40,65
Face,Face,long,Left,Target,targetFace2Left-Practice.png,40,112
Face,Object,long,Right,nonTarget,nonTargetObject12Right-Practice.png,40,102
Face,Face,long,Center,nonTarget,nonTargetFace9Center-Practice.png,40,9
Face,Face,long,Center,nonTarget,nonTargetFace5Center-Practice.png,40,5
Face,Face,short,Right,nonTarget,nonTargetFace15Right-Practice.png,40,51
Face,Face,short,Center,nonTarget,nonTargetFace17Center-Practice.png,40,17
Face,Face,long,Left,nonTarget,nonTargetFace5Left-Practice.png,40,23
Face,Object,short,Left,nonTarget,nonTargetObject11Left-Practice.png,41,83
Face,Object,long,Center,nonTarget,nonTargetObject15Center-Practice.png,41,69
Face,Face,short,Left,nonTarget,nonTargetFace8Left-Practice.png,41,26
Face,Face,short,Left,nonTarget,nonTargetFace15Left-Practice.png,41,33
Face,Object,short,Center,nonTarget,nonTargetObject9Center-Practice.png,41,63
Face,Object,short,Left,nonTarget,nonTargetObject6Left-Practice.png,41,78
Face,Face,long,Left,Target,targetFace2Left-Practice.png,41,112
Face,Face,short,Right,nonTarget,nonTargetFace15Right-Practice.png,41,51
Face,Face,short,Right,Target,targetFace1Right-Practice.png,41,113
Face,Object,short,Center,nonTarget,nonTargetObject10Center-Practice.png,41,64
Face,Face,long,Right,nonTarget,nonTargetFace17Right-Practice.png,41,53
Face,Face,short,Center,nonTarget,nonTargetFace9Center-Practice.png,41,9
Face,Face,long,Right,nonTarget,nonTargetFace1Right-Practice.png,41,37
Face,Object,short,Left,nonTarget,nonTargetObject14Left-Practice.png,41,86
Face,Face,long,Left,nonTarget,nonTargetFace10Left-Practice.png,42,28
Face,Face,short,Right,nonTarget,nonTargetFace9Right-Practice.png,42,45
Face,Object,short,Left,nonTarget,nonTargetObject6Left-Practice.png,42,78
Face,Object,short,Right,nonTarget,nonTargetObject4Right-Practice.png,42,94
Face,Object,long,Center,nonTarget,nonTargetObject3Center-Practice.png,42,57
Face,Face,long,Right,nonTarget,nonTargetFace1Right-Practice.png,42,37
Face,Face,long,Right,nonTarget,nonTargetFace17Right-Practice.png,42,53
Face,Face,short,Center,Target,targetFace2Center-Practice.png,42,110
Face,Object,long,Left,nonTarget,nonTargetObject5Left-Practice.png,42,77
Face,Object,long,Left,nonTarget,nonTargetObject13Left-Practice.png,42,85
Face,Face,long,Center,nonTarget,nonTargetFace14Center-Practice.png,42,14
Face,Face,short,Center,nonTarget,nonTargetFace4Center-Practice.png,42,4
Face,Object,short,Center,nonTarget,nonTargetObject11Center-Practice.png,42,65
Face,Face,long,Right,Target,targetFace1Right-Practice.png,42,113
Face,Face,short,Center,nonTarget,nonTargetFace18Center-Practice.png,43,18
Face,Face,short,Right,nonTarget,nonTargetFace17Right-Practice.png,43,53
Face,Object,short,Right,nonTarget,nonTargetObject11Right-Practice.png,43,101
Face,Face,long,Center,nonTarget,nonTargetFace17Center-Practice.png,43,17
Face,Face,long,Left,Target,targetFace1Left-Practice.png,43,111
Face,Object,long,Right,nonTarget,nonTargetObject2Right-Practice.png,43,92
Face,Face,long,Right,nonTarget,nonTargetFace3Right-Practice.png,43,39
Face,Object,long,Right,nonTarget,nonTargetObject17Right-Practice.png,43,107
Face,Object,short,Left,nonTarget,nonTargetObject11Left-Practice.png,43,83
Face,Object,short,Left,nonTarget,nonTargetObject12Left-Practice.png,43,84
Face,Face,short,Right,nonTarget,nonTargetFace15Right-Practice.png,43,51
Face,Face,long,Right,Target,targetFace2Right-Practice.png,43,114
Face,Object,long,Right,nonTarget,nonTargetObject18Right-Practice.png,43,108
Face,Face,long,Left,nonTarget,nonTargetFace12Left-Practice.png,43,30
Face,Face,short,Center,Target,targetFace2Center-Practice.png,44,110
Face,Face,short,Center,nonTarget,nonTargetFace17Center-Practice.png,44,17
Face,Object,long,Right,nonTarget,nonTargetObject15Right-Practice.png,44,105
Face,Face,long,Center,nonTarget,nonTargetFace6Center-Practice.png,44,6
Face,Face,long,Center,nonTarget,nonTargetFace16Center-Practice.png,44,16
Face,Object,long,Left,nonTarget,nonTargetObject9Left-Practice.png,44,81
Face,Face,long,Center,nonTarget,nonTargetFace12Center-Practice.png,44,12
Face,Object,long,Right,nonTarget,nonTargetObject13Right-Practice.png,44,103
Face,Object,short,Right,nonTarget,nonTargetObject4Right-Practice.png,44,94
Face,Face,long,Left,Target,targetFace1Left-Practice.png,44,111
Face,Face,long,Center,nonTarget,nonTargetFace3Center-Practice.png,44,3
